Date Published,Product Title,Advisory Title,Category,Post Link,
16 November 2021,QOQORO HANDMADE NONI SHAMPOO BAR WITH OLIVE OIL,FDA Advisory No.2021-2775 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic QOQORO HANDMADE NONI SHAMPOO BAR WITH OLIVE OIL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2775-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-qoqoro-handmade-noni-shampoo-bar-with-olive-oil/,
16 November 2021,QOQORO NATURALS NONI BODY WASH,FDA Advisory No.2021-2774 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic QOQORO NATURALS NONI BODY WASH,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2774-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-qoqoro-naturals-noni-body-wash/,
15 November 2021,ER PARFUMS W16 PERFUME,FDA Advisory No.2021-2731 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W16 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2731-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w16-perfume/,
15 November 2021,ER PARFUMS W17 PERFUME,FDA Advisory No.2021-2730 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W17 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2730-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w17-perfume/,
15 November 2021,ER PARFUMS W6 PERFUME,FDA Advisory No.2021-2729 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W6 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2729-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w6-perfume/,
15 November 2021,ER PARFUMS W6 PERFUME,FDA Advisory No.2021-2728 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W6 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2728-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w6-perfume/,
15 November 2021,ER PARFUMS W31 PERFUME,FDA Advisory No.2021-2727 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W31 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2727-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w31-perfume/,
15 November 2021,BABY WIPES Containing Banned Ingredient/s,FDA Advisory No.2021-2656 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic Product BABY WIPES Containing Banned Ingredient/s,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2656-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-product-baby-wipes-containing-banned-ingredient-s/,
15 November 2021,LUXE LILY BEAUTY PEELING OIL as Reported in the ASEAN Post-Marketing Alert System (PMAS),FDA Advisory No.2021-2599 || Public Health Warning Against the Purchase and Use of Adulterated Cosmetic Product LUXE LILY BEAUTY PEELING OIL as Reported in the ASEAN Post-Marketing Alert System (PMAS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2599-public-health-warning-against-the-purchase-and-use-of-adulterated-cosmetic-product-luxe-lily-beauty-peeling-oil-as-reported-in-the-asean-post-marketing-alert-system-pmas/,
15 November 2021,AILISI ACNE PURIFYING CREAM as Reported in the ASEAN Post-Marketing Alert System (PMAS),FDA Advisory No.2021-2598 || Public Health Warning Against the Purchase and Use of Adulterated Cosmetic Product AILISI ACNE PURIFYING CREAM as Reported in the ASEAN Post-Marketing Alert System (PMAS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2598-public-health-warning-against-the-purchase-and-use-of-adulterated-cosmetic-product-ailisi-acne-purifying-cream-as-reported-in-the-asean-post-marketing-alert-system-pmas/,
15 November 2021,M.A.C. EYE/LIP LINER,FDA Advisory No.2021-2737 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic M.A.C. EYE/LIP LINER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2737-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-m-a-c-eye-lip-liner/,
15 November 2021,ER PARFUMS W15 PERFUME,FDA Advisory No.2021-2736 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W15 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2736-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w15-perfume/,
15 November 2021,ER PARFUMS W24 PERFUME,FDA Advisory No.2021-2735 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W24 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2735-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w24-perfume/,
15 November 2021,ER PARFUMS W63 PERFUME,FDA Advisory No.2021-2734 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W63 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2734-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w63-perfume/,
15 November 2021,ER PARFUMS W1 PERFUME,FDA Advisory No.2021-2733 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W1 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2733-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w1-perfume/,
15 November 2021,ER PARFUMS W14 PERFUME,FDA Advisory No.2021-2732 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ER PARFUMS W14 PERFUME,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2732-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-er-parfums-w14-perfume/,
10 November 2021,AS ASHLEY SHINE BB CREAM (ORANGE),FDA Advisory No.2021-2650 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic AS ASHLEY SHINE BB CREAM (ORANGE),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2650-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-as-ashley-shine-bb-cream-orange/,
10 November 2021,LAB-Y WHITENING BOOSTER SERUM,FDA Advisory No.2021-2644 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LAB-Y WHITENING BOOSTER SERUM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2644-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-lab-y-whitening-booster-serum/,
10 November 2021,ORGANICS LAB ALL NATURAL OATMEAL SOAP,FDA Advisory No.2021-2643 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ORGANICS LAB ALL NATURAL OATMEAL SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2643-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-organics-lab-all-natural-oatmeal-soap/,
10 November 2021,DOCTOR HANNAH INTENSE WHITENING,FDA Advisory No.2021-2674 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DOCTOR HANNAH INTENSE WHITENING,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2674-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-doctor-hannah-intense-whitening/,
9 November 2021,CARICA PEARL SOAP,FDA Advisory No.2021-2701 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic CARICA PEARL SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2701-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-carica-pearl-soap/,
9 November 2021,MILK (PRODUCT NAME IS IN FOREIGN CHARACTERS),FDA Advisory No.2021-2700 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MILK (PRODUCT NAME IS IN FOREIGN CHARACTERS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2700-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-milk-product-name-is-in-foreign-characters/,
9 November 2021,SHINETREE CLEAR PEELING PAD STRAWBERRY,FDA Advisory No.2021-2699 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SHINETREE CLEAR PEELING PAD STRAWBERRY,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2699-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-shinetree-clear-peeling-pad-strawberry/,
9 November 2021,SHINETREE CLEAR PEELING PAD POMEGRANATE,FDA Advisory No.2021-2698 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SHINETREE CLEAR PEELING PAD POMEGRANATE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2698-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-shinetree-clear-peeling-pad-pomegranate/,
9 November 2021,SHINETREE CLEAR PEELING PAD BLUEBERRY,FDA Advisory No.2021-2697 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SHINETREE CLEAR PEELING PAD BLUEBERRY,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2697-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-shinetree-clear-peeling-pad-blueberry/,
9 November 2021,SHINETREE CLEAR PEELING PAD GREENGRAPE,FDA Advisory No.2021-2696 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SHINETREE CLEAR PEELING PAD GREENGRAPE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2696-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-shinetree-clear-peeling-pad-greengrape/,
9 November 2021,SHINETREE CLEAR PEELING PAD LEMON,FDA Advisory No.2021-2695 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SHINETREE CLEAR PEELING PAD LEMON,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2695-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-shinetree-clear-peeling-pad-lemon/,
9 November 2021,MALIE ULTRA HYDRATING ESSENCE MASK,FDA Advisory No.2021-2694 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MALIE ULTRA HYDRATING ESSENCE MASK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2694-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-malie-ultra-hydrating-essence-mask/,
9 November 2021,MALIE POMEGRANATE ULTRA HYDRATING ESSENCE MASK,FDA Advisory No.2021-2693 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MALIE POMEGRANATE ULTRA HYDRATING ESSENCE MASK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2693-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-malie-pomegranate-ultra-hydrating-essence-mask/,
9 November 2021,ECO INCENSE,FDA Advisory No.2021-2692 || Public Health Warning Against the Purchase and Use of Unauthorized Household/Urban Pesticide (H/UP) ECO INCENSE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2692-public-health-warning-against-the-purchase-and-use-of-unauthorized-household-urban-pesticide-h-up-eco-incense/,
9 November 2021,"AMIRA BIO-NATURALS OATMEAL, MILK & HONEY SOAP","FDA Advisory No.2021-2691 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” AMIRA BIO-NATURALS OATMEAL, MILK & HONEY SOAP “",Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2691-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-amira-bio-naturals-oatmeal-milk-honey-soap/,
9 November 2021,MALIE GREEN TEA ULTRA HYDRATING ESSENCE MASK,FDA Advisory No.2021-2683 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MALIE GREEN TEA ULTRA HYDRATING ESSENCE MASK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2683-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-malie-green-tea-ultra-hydrating-essence-mask/,
9 November 2021,RELIEF EPSOM SALT LAVANDER SCENTED,FDA Advisory No.2021-2682 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic RELIEF EPSOM SALT LAVANDER SCENTED,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2682-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-relief-epsom-salt-lavander-scented/,
9 November 2021,NATUREBY AVOCADO ESSENCE MASK SHEET,FDA Advisory No.2021-2681 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic NATUREBY AVOCADO ESSENCE MASK SHEET,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2681-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-natureby-avocado-essence-mask-sheet/,
9 November 2021,HATCHIMALS BUBBLE BATH WACKY WATERMELON SCENTED,FDA Advisory No.2021-2680 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HATCHIMALS BUBBLE BATH WACKY WATERMELON SCENTED,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2680-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-hatchimals-bubble-bath-wacky-watermelon-scented/,
9 November 2021,PRECIOUS MOMENTS FEEDING BOTTLE,FDA Advisory No.2021-2690 || Public Health Warning Against the Purchase and Use of Unauthorized Toy and Childcare Article (TCCA) PRECIOUS MOMENTS FEEDING BOTTLE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2690-public-health-warning-against-the-purchase-and-use-of-unauthorized-toy-and-childcare-article-tcca-precious-moments-feeding-bottle/,
9 November 2021,NANOMED FINALE WHITENING CREAM,FDA Advisory No.2021-2689 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” NANOMED FINALE WHITENING CREAM “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2689-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-nanomed-finale-whitening-cream/,
9 November 2021,MARVEL SPIDER-MAN BUBBLE BATH WEB SLINGING WATERMELON SCENTED,FDA Advisory No.2021-2679 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MARVEL SPIDER-MAN BUBBLE BATH WEB SLINGING WATERMELON SCENTED,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2679-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-marvel-spider-man-bubble-bath-web-slinging-watermelon-scented/,
9 November 2021,HERBAL HOLLYWOOD STYLE WHITENING LOTION,FDA Advisory No.2021-2688 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HERBAL HOLLYWOOD STYLE WHITENING LOTION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2688-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-herbal-hollywood-style-whitening-lotion/,
9 November 2021,RICOCELL NATURE RECOVERY MASK PACK RED GINSENG,FDA Advisory No.2021-2687 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic RICOCELL NATURE RECOVERY MASK PACK RED GINSENG,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2687-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ricocell-nature-recovery-mask-pack-red-ginseng/,
9 November 2021,BLUE DOLPHIN WATER GUN,FDA Advisory No.2021-2677 || Public Health Warning Against the Purchase and Use of Unauthorized Toy and Childcare Article (TCCA) BLUE DOLPHIN WATER GUN,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2677-public-health-warning-against-the-purchase-and-use-of-unauthorized-toy-and-childcare-article-tcca-blue-dolphin-water-gun/,
9 November 2021,DETTOL ANTIBACTERIAL HAND HYGIENE GEL WITH ALOE VERA,FDA Advisory No.2021-2686 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DETTOL ANTIBACTERIAL HAND HYGIENE GEL WITH ALOE VERA,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2686-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dettol-antibacterial-hand-hygiene-gel-with-aloe-vera/,
9 November 2021,OSEUR OMEISU GRAPESEED FACE CREAM WITH COLLAGEN,FDA Advisory No.2021-2676 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product “OSEUR OMEISU GRAPESEED FACE CREAM WITH COLLAGEN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2676-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-oseur-omeisu-grapeseed-face-cream-with-collagen/,
9 November 2021,REF.REE HAND SANITIZER,FDA Advisory No.2021-2685 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic REF.REE HAND SANITIZER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2685-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ref-ree-hand-sanitizer/,
9 November 2021,BEAUTY BERRY MILK WHITENING GLUTATHIONE SOAP,FDA Advisory No.2021-2675 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BEAUTY BERRY MILK WHITENING GLUTATHIONE SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2675-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-beauty-berry-milk-whitening-glutathione-soap/,
9 November 2021,HAPPY BATH FACIAL YOGURT FOAM,FDA Advisory No.2021-2684 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HAPPY BATH FACIAL YOGURT FOAM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2684-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-happy-bath-facial-yogurt-foam/,
9 November 2021,DOCTOR HANNAH THE COLLECTION,FDA Advisory No.2021-2673 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DOCTOR HANNAH THE COLLECTION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2673-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-doctor-hannah-the-collection/,
9 November 2021,DOCTOR HANNAH ACNE TRIO,FDA Advisory No.2021-2672 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DOCTOR HANNAH ACNE TRIO,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2672-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-doctor-hannah-acne-trio/,
9 November 2021,DOCTOR HANNAH DEO SPRAY CONFIDENCE,FDA Advisory No.2021-2671 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DOCTOR HANNAH DEO SPRAY CONFIDENCE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2671-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-doctor-hannah-deo-spray-confidence/,
9 November 2021,DOCTOR HANNAH CHARISMA,FDA Advisory No.2021-2670 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DOCTOR HANNAH CHARISMA,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-2670-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-doctor-hannah-charisma/,
